Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
2035,1720321132.723105,58:52.7,2024-07-07 02:58:52.723142+00:00,138,21.22516033,6.501717670369801,78.02061204443761,0,2.1739130434782608,2.1739130434782608,EXO,19,8,"All the people answered together, and said, ""All that the LORD has spoken we will do."" Moses reported the words of the people to the LORD.",2035,1,92.30769231,4.3478260869565215,v2,,mac,qwerty,,,,,140,94.42885771543087,70.93718385261201,67.59310690135425,64.13578331695473,4.076689547558876,3.7430165801319344,3.9237490699231037,8.153379095117748,7.817439181,8.235346252430633,2024,7,2024-07-06,22,58,6,4,2,1,59:13.9,2024,7,2024-07-06,22,59,4,6,2,60.02,33,50
2036,1720321153.962746,59:14.0,2024-07-07 02:59:13.962761+00:00,195,31.25606279,6.238789616718748,74.86547540062497,0,4.615384615384615,4.615384615384615,EXO,19,9,"The LORD said to Moses, ""Behold, I come to you in a thick cloud, that the people may hear when I speak with you, and may also believe you forever."" Moses told the words of the people to the LORD.",2036,1,100,9.230769230769232,v2,,mac,qwerty,,,,,271,89.17835671342685,72.63592851930494,67.73288357780262,64.15901320996002,3.629137100006428,3.751856993,3.925864454538488,7.2582742000128535,7.820194634797473,8.239577021661402,2024,7,2024-07-06,22,59,6,4,2,1,59:45.2,2024,7,2024-07-06,22,59,4,6,2,60.028,33,51
2037,1720321185.245705,59:45.2,2024-07-07 02:59:45.245729+00:00,114,20.22563779,5.636410637726722,67.63692765272066,0,6.140350877192983,6.140350877192983,EXO,19,10,"The LORD said to Moses, ""Go to the people, and sanctify them today and tomorrow, and let them wash their garments,",2037,1,90.47619047619048,12.280701754385964,v2,,mac,qwerty,,,,,786,68.53707415,73.22686434314753,67.73385735712546,64.17479524922105,3.837766782320321,3.766748874314913,3.9320048054156813,7.675533564640638,7.849978396527377,8.251857723415787,2024,7,2024-07-06,22,59,6,4,2,1,00:05.5,2024,7,2024-07-06,23,0,1,1,1,60.031,33,52
2038,1720321205.486802,00:05.5,2024-07-07 03:00:05.486818+00:00,123,18.27944567,6.728869257892907,80.74643109471488,1,0,0,EXO,19,11,and be ready for the third day; for on the third day the LORD will come down in the sight of all the people on Mount Sinai.,2038,1,100,0,v2,,mac,qwerty,,,,,73,97.11422845691384,74.59968548416916,67.77915375287208,64.20184919105648,3.118342321888666,3.7564395959643972,3.925167198578075,6.236684643777329,7.829359839826346,8.238182509740573,2024,7,2024-07-06,23,0,1,1,1,1,00:23.8,2024,7,2024-07-06,23,0,1,1,1,60.042,33,53
2039,1720321224,00:23.8,2024-07-07 03:00:23.795244+00:00,186,29.69861967,6.262917337086757,75.15500804504109,0,0.5376344086021505,0,EXO,19,12,"You shall set bounds to the people all around, saying, 'Be careful that you don't go up onto the mountain, or touch its border. Whoever touches the mountain shall be surely put to death.",2039,1,97.05882352941175,1.0752688172043012,v2,,mac,qwerty,,,,,255,89.81963927855712,74.75785820946558,67.94464340589775,64.22648842358264,2.9917600434076537,3.7564395959643972,3.923514306016091,6.091046968535734,7.840112527998389,8.235951993,2024,7,2024-07-06,23,0,1,1,1,1,00:53.5,2024,7,2024-07-06,23,0,1,1,1,60.049,33,54
2040,1720321253.523176,00:53.5,2024-07-07 03:00:53.523200+00:00,187,35.45556775,5.274206898012513,63.29048277615016,0,5.347593582887701,4.812834225,EXO,19,13,"No hand shall touch him, but he shall surely be stoned or shot through; whether it is animal or man, he shall not live.' When the trumpet sounds long, they shall come up to the mountain.""",2040,1,88.88888888888889,10.69518717,v2,,mac,qwerty,,,,,1173,53.02605210420842,72.71715646,67.89916588005126,64.24147261,3.347257302345534,3.735123493765942,3.9137438069073562,6.908993358069249,7.798916251507997,8.217480514,2024,7,2024-07-06,23,0,1,1,1,1,01:29.0,2024,7,2024-07-06,23,1,1,1,1,60.051,33,55
2041,1720321289,01:29.2,2024-07-07 03:01:29.249677+00:00,106,14.91597438,7.106475067271628,85.27770080725954,0,1.8867924528301887,1.8867924528301887,EXO,19,14,"Moses went down from the mountain to the people, and sanctified the people; and they washed their clothes.",2041,1,94.44444444444444,3.7735849056603774,v2,,mac,qwerty,,,,,23,99.11823647294588,74.74973855737142,68.11998340404675,64.26590797,2.8817309401519173,3.7195086596735547,3.911662345391933,5.977940633682016,7.767686583,8.213317590902072,2024,7,2024-07-06,23,1,1,1,1,1,01:44.2,2024,7,2024-07-06,23,1,1,1,1,60.063,33,56
2042,1720321304,01:44.2,2024-07-07 03:01:44.174152+00:00,93,14.15910913,6.568209848442707,78.81851818131248,1,0,0,EXO,19,15,"He said to the people, ""Be ready by the third day. Don't have sexual relations with a woman.""",2042,1,100,0,v2,,mac,qwerty,,,,,117,95.35070140280561,76.35031279405042,68.24875096044535,64.27396562136663,2.048397606818584,3.711572151737047,3.911662345391933,4.3112739670153495,7.7518135674502044,8.213317590902072,2024,7,2024-07-06,23,1,1,1,1,1,01:58.3,2024,7,2024-07-06,23,1,1,1,1,60.072,33,57
2043,1720321318.359384,01:58.4,2024-07-07 03:01:58.359417+00:00,205,38.26580813,5.357263051399362,64.28715661679234,0,12.682926829268292,12.195121951219512,EXO,19,16,"On the third day, when it was morning, there were thunders and lightnings, and a thick cloud on the mountain, and the sound of an exceedingly loud trumpet; and all the people who were in the camp trembled.",2043,1,89.47368421052632,25.365853658536587,v2,,mac,qwerty,,,,,1094,56.19238476953908,75.00878736044358,68.21559997405247,64.27878662171311,3.2679098019405353,3.780891792301874,3.923857467343152,6.8478593328690085,7.900208946140833,8.238683444560607,2024,7,2024-07-06,23,1,1,1,1,1,02:36.6,2024,7,2024-07-06,23,2,1,1,1,60.074,33,58
2044,1720321356.665892,02:36.7,2024-07-07 03:02:36.665907+00:00,99,15.89935958,6.226665890343574,74.71999068412288,0,7.070707070707071,7.070707070707071,EXO,19,17,Moses led the people out of the camp to meet God; and they stood at the lower part of the mountain.,2044,1,95.23809523809524,14.14141414141414,v2,,mac,qwerty,,,,,283,88.69739478957915,74.28183033031766,68.17570327383663,64.31224776863657,3.8895104235411564,3.851598863008944,3.927154589508199,8.091060576070252,8.041623087554974,8.245277688890702,2024,7,2024-07-06,23,2,1,1,1,1,02:52.6,2024,7,2024-07-06,23,2,1,1,1,60.081,33,59
2045,1720321372.594203,02:52.6,2024-07-07 03:02:52.594227+00:00,159,26.69958979,5.955147672478336,71.46177206974004,0,3.1446540880503147,3.1446540880503147,EXO,19,18,"All of Mount Sinai smoked, because the LORD descended on it in fire; and its smoke ascended like the smoke of a furnace, and the whole mountain quaked greatly.",2045,1,93.10344827586206,6.289308176100629,v2,,mac,qwerty,,,,,461,81.56312625250501,73.62594633,68.27306842312065,64.33844863187775,3.9865845279983625,3.8368915577356013,3.9302992435962496,8.285208784984661,8.012208477,8.251566997066803,2024,7,2024-07-06,23,2,1,1,1,1,03:19.3,2024,7,2024-07-06,23,3,1,1,1,60.087,33,60
2046,1720321399.314147,03:19.3,2024-07-07 03:03:19.314174+00:00,99,16.6808575,5.934946689641106,71.21936027569328,0,1.0101010101010102,1.0101010101010102,EXO,19,19,"When the sound of the trumpet grew louder and louder, Moses spoke, and God answered him by a voice.",2046,1,94.73684210526316,2.0202020202020203,v2,,mac,qwerty,,,,,482,80.72144288577154,73.26133482035473,68.32237831595423,64.36038905140427,3.6260561674700016,3.7806660372243663,3.9304164874634933,7.564152064,7.889553354353167,8.251801485,2024,7,2024-07-06,23,3,1,1,1,1,03:36.0,2024,7,2024-07-06,23,3,1,1,1,60.092,33,61
2047,1720321416.0213828,03:36.0,2024-07-07 03:03:36.021405+00:00,131,19.87138838,6.592392918293008,79.10871502,0,4.580152671755725,4.580152671755725,EXO,19,20,"The LORD came down on Mount Sinai, to the top of the mountain. The LORD called Moses to the top of the mountain, and Moses went up.",2047,1,96.29629629629628,9.160305344,v2,,mac,qwerty,,,,,109,95.67134268537075,74.40851355703428,68.42751477995581,64.37118432323064,3.470036346926276,3.799163809675712,3.9324966401352492,7.252112422840488,7.926548899255858,8.25596179,2024,7,2024-07-06,23,3,1,1,1,1,03:55.9,2024,7,2024-07-06,23,3,1,1,1,60.102,33,62
2048,1720321435.909146,03:55.9,2024-07-07 03:03:55.909160+00:00,120,22.58896704,5.312327906902275,63.747934882827295,0,9.166666666666666,7.5,EXO,19,21,"The LORD said to Moses, ""Go down, warn the people, lest they break through to the LORD to gaze, and many of them perish.",2048,1,91.66666666666666,18.333333333333332,v2,,mac,qwerty,,,,,1137,54.46893788,72.70866393584552,68.37059213857698,64.37260046125772,4.2200363469262765,3.831790928,3.936373451729452,9.085445756173822,8.025136469877326,8.264150195941902,2024,7,2024-07-06,23,3,1,1,1,1,04:18.5,2024,7,2024-07-06,23,4,1,1,1,60.103,33,63
2049,1720522175,49:34.7,2024-07-09 10:49:34.702661+00:00,103,21.20670771,4.856953819434422,58.283445833213065,0,2.912621359223301,2.912621359223301,EXO,19,22,"Let the priests also, who come near to the LORD, sanctify themselves, lest the LORD break out on them.""",2049,1,94.73684210526316,5.825242718446602,v2,,mac,qwerty,,,,,1635,34.50901803607214,71.02150771466272,68.19936192,64.38035647304254,4.5112984828486065,3.827303696533862,3.9355124881830146,9.560443146298052,8.016162006305489,8.262428269,2024,7,2024-07-09,6,49,5,4,2,1,49:55.9,2024,7,2024-07-09,6,49,4,5,2,60.103,34,1
2050,1720522195.938684,49:55.9,2024-07-09 10:49:55.938722+00:00,144,28.08557604,5.127186986824061,61.52624384188873,0,0.6944444444444444,0,EXO,19,23,"Moses said to the LORD, ""The people can't come up to Mount Sinai, for you warned us, saying, 'Set bounds around the mountain, and sanctify it.'""",2050,1,96.15384615384616,1.3888888888888888,v2,,mac,qwerty,,,,,1359,45.57114228456914,70.84508382123657,68.30368808154348,64.3684379,4.030015060388713,3.632859252089417,3.933551703869289,8.629813318609402,7.622643487786973,8.259895589110467,2024,7,2024-07-09,6,49,5,4,2,1,50:24.0,2024,7,2024-07-09,6,50,4,6,2,60.103,34,2
2051,1720522224.3122182,50:24.3,2024-07-09 10:50:24.312236+00:00,178,32.80386538,5.426189809194094,65.11427771032913,0,1.1235955056179776,1.1235955056179776,EXO,19,24,"The LORD said to him, ""Go down! You shall bring Aaron up with you, but don't let the priests and the people break through to come up to the LORD, lest he break out against them.""",2051,1,94.44444444444444,2.247191011235955,v2,,mac,qwerty,,,,,999,60,68.82874151154354,68.23698020327633,64.38561856200599,3.9536953656674925,3.636373199423589,3.9346752993749075,8.477173929166959,7.606505359289292,8.262142780121703,2024,7,2024-07-09,6,50,6,4,2,1,50:57.1,2024,7,2024-07-09,6,50,4,6,2,60.106,34,3
2052,1720522257.145552,50:57.1,2024-07-09 10:50:57.145576+00:00,48,9.442411083,5.083447392628203,61.00136871153844,0,10.416666666666666,10.416666666666666,EXO,19,25,"So Moses went down to the people, and told them.",2052,1,90,20.833333333333336,v2,,mac,qwerty,,,,,1408,43.607214428857716,67.04702656456614,68.11930810760241,64.39809729859326,4.9953620323341585,3.7259767592941393,3.9435768145264225,10.560507262500291,7.776003741166315,8.279945810424731,2024,7,2024-07-09,6,50,6,4,2,1,51:06.6,2024,7,2024-07-09,6,51,4,6,2,60.106,34,4
2053,1720522266.610519,51:06.6,2024-07-09 10:51:06.610538+00:00,34,5.716118167,5.948092570284333,71.37711084,1,0,0,EXO,20,1,"God spoke all these words, saying,",2053,1,100,0,v2,,mac,qwerty,,,,,471,81.16232465,67.75602199,68.18679022,64.41255447,3.7758498372122076,3.6133007029561113,3.9435768145264225,8.023921896646634,7.550651628490259,8.279945810424731,2024,7,2024-07-09,6,51,6,4,2,1,51:12.3,2024,7,2024-07-09,6,51,4,6,2,60.112,34,5
2054,1720522272.355249,51:12.4,2024-07-09 10:51:12.355283+00:00,95,16.15648129,5.879993191774991,70.55991830129989,1,0,0,EXO,20,2,"""I am the LORD your God, who brought you out of the land of Egypt, out of the house of bondage.",2054,1,100,0,v2,,mac,qwerty,,,,,536,78.55711422845691,67.34001474894579,68.10911907862854,64.44513187,3.0687791301415004,3.5914028927371335,3.935029805979414,6.6097804825052195,7.506856008052304,8.261142391621313,2024,7,2024-07-09,6,51,6,4,2,1,51:28.5,2024,7,2024-07-09,6,51,4,6,2,60.117,34,6
2055,1720522288.539796,51:28.5,2024-07-09 10:51:28.539820+00:00,40,8.299946791,4.819308003681876,57.83169604418251,1,0,0,EXO,20,3,"""You shall have no other gods before me.",2055,1,100,0,v2,,mac,qwerty,,,,,1677,32.82565130260521,65.97700714639004,68.03566679116902,64.45543873896824,2.7543137213364686,3.55543167,3.931326102,5.980849664895158,7.434913562009138,8.252253502732424,2024,7,2024-07-09,6,51,6,4,2,1,51:36.8,2024,7,2024-07-09,6,51,4,6,2,60.116,34,7
2056,1720522296.8563251,51:36.9,2024-07-09 10:51:36.856352+00:00,173,35.27186583,4.904758960557821,58.85710752669385,0,5.780346820809249,5.780346820809249,EXO,20,4,"""You shall not make for yourselves an idol, nor any image of anything that is in the heavens above, or that is in the earth beneath, or that is in the water under the earth:",2056,1,91.42857142857144,11.560693641618498,v2,,mac,qwerty,,,,,1583,36.59318637274549,64.74078187,67.85159373147887,64.46653456,3.2313383024072926,3.609266883955389,3.933402745392816,6.934898827036806,7.542583990488815,8.254925307485156,2024,7,2024-07-09,6,51,6,4,2,1,52:12.1,2024,7,2024-07-09,6,52,4,6,2,60.115,34,8
2057,1720522332.155423,52:12.2,2024-07-09 10:52:12.155445+00:00,218,42.56463021,5.121623257025901,61.45947908431081,0,4.587155963302752,4.587155963302752,EXO,20,5,"you shall not bow yourself down to them, nor serve them, for I, the LORD your God, am a jealous God, visiting the iniquity of the fathers on the children, on the third and on the fourth generation of those who hate me,",2057,1,90.69767441860463,9.174311926605505,v2,,mac,qwerty,,,,,1367,45.25050100200401,62.97585827796958,67.80123357987698,64.47817856099248,3.232038631561995,3.6181014065513795,3.931788350968522,6.936299485346209,7.5454382208659805,8.251696518636567,2024,7,2024-07-09,6,52,6,4,2,1,52:54.7,2024,7,2024-07-09,6,52,4,6,2,60.116,34,9
2058,1720522375,52:54.7,2024-07-09 10:52:54.747194+00:00,87,14.88799146,5.8436358084589655,70.12362970150758,0,1.1494252873563218,1.1494252873563218,EXO,20,6,and showing loving kindness to thousands of those who love me and keep my commandments.,2058,1,93.33333333333331,2.2988505747126435,v2,,mac,qwerty,,,,,567,77.31462925851703,63.61342776,67.68754886723403,64.49900842005466,2.596981160297627,3.6231021529314362,3.927465139439958,5.332851209484142,7.555439713626095,8.243050096,2024,7,2024-07-09,6,52,6,4,2,1,53:09.6,2024,7,2024-07-09,6,53,4,6,2,60.121,34,10
2059,1720522389.654155,53:09.7,2024-07-09 10:53:09.654173+00:00,115,22.27744946,5.162170840823191,61.94605009,0,0.8695652173913043,0.8695652173913043,EXO,20,7,"""You shall not misuse the name of the LORD your God, for the LORD will not hold him guiltless who misuses his name.",2059,1,95.65217391304348,1.7391304347826086,v2,,mac,qwerty,,,,,1307,47.655310621242485,63.979688185504116,67.60078383917613,64.51400889994967,2.392675546114428,3.6317978051053497,3.928334704657349,4.924239981117742,7.572831018,8.244789226014221,2024,7,2024-07-09,6,53,6,4,2,1,53:31.9,2024,7,2024-07-09,6,53,4,6,2,60.121,34,11
2060,1720522411.961489,53:32.0,2024-07-09 10:53:31.961541+00:00,43,8.02377075,5.359076342005409,64.3089161,1,0,0,EXO,20,8,"""Remember the Sabbath day, to keep it holy.",2060,1,100,0,v2,,mac,qwerty,,,,,1087,56.47294589178357,64.25795541172174,67.79196773966461,64.51595674141352,2.392675546114428,3.6081011226408943,3.9255178032488978,4.785351092228853,7.525437653,8.239155423,2024,7,2024-07-09,6,53,6,4,2,1,53:40.0,2024,7,2024-07-09,6,53,4,6,2,60.123,34,12
2061,1720522420.272832,53:40.3,2024-07-09 10:53:40.272849+00:00,47,8.619182166,5.452953551138578,65.43544261366294,1,0,0,EXO,20,9,"You shall labor six days, and do all your work,",2061,1,100,0,v2,,mac,qwerty,,,,,978,60.84168336673347,64.29007190205512,67.73496936684701,64.54356143005555,2.280315996,3.587899102438874,3.914059469915565,4.560631991105258,7.464831592438949,8.216238756530652,2024,7,2024-07-09,6,53,6,4,2,1,53:48.9,2024,7,2024-07-09,6,53,4,6,2,60.126,34,13
2062,1720522428.919762,53:48.9,2024-07-09 10:53:48.919782+00:00,233,45.62356129,5.1070103562030145,61.284124274436174,0,0.8583690987124464,0.8583690987124464,EXO,20,10,"but the seventh day is a Sabbath to the LORD your God. You shall not do any work in it, you, nor your son, nor your daughter, your male servant, nor your female servant, nor your livestock, nor your stranger who is within your gates;",2062,1,95.55555555555556,1.7167381974248928,v2,,mac,qwerty,,,,,1387,44.44889779559118,64.31834745834489,67.60894791455405,64.54058570316293,1.324486238757208,3.543047678922182,3.914032883262065,2.6489724775144134,7.375128745405566,8.216185583223652,2024,7,2024-07-09,6,53,6,4,2,1,54:34.5,2024,7,2024-07-09,6,54,4,6,2,60.127,34,14
2063,1720522474.560852,54:34.6,2024-07-09 10:54:34.560878+00:00,171,33.03948125,5.175626054964165,62.10751265956998,0,2.3391812865497075,2.3391812865497075,EXO,20,11,"for in six days the LORD made heaven and earth, the sea, and all that is in them, and rested the seventh day; therefore the LORD blessed the Sabbath day, and made it holy.",2063,1,94.11764705882352,4.678362573099415,v2,,mac,qwerty,,,,,1290,48.33667334669339,63.39138763996069,67.52271590729319,64.54568083339329,1.5584043674121788,3.550046049164728,3.913430888078026,3.1168087348243545,7.367267562393389,8.214981592855574,2024,7,2024-07-09,6,54,6,4,2,1,55:07.6,2024,7,2024-07-09,6,55,4,6,2,60.128,34,15
2064,1720522507.627869,55:07.6,2024-07-09 10:55:07.627893+00:00,109,18.31312871,5.952014084105239,71.42416900926287,1,0,0,EXO,20,12,"""Honor your father and your mother, that your days may be long in the land which the LORD your God gives you.",2064,1,100,0,v2,,mac,qwerty,,,,,464,81.44288577154309,63.47781271075699,67.51253600471318,64.57986928473119,1.5584043674121788,3.531354460379681,3.9012687259158643,3.1168087348243545,7.329884384823296,8.187954565828548,2024,7,2024-07-09,6,55,6,4,2,1,55:25.9,2024,7,2024-07-09,6,55,4,6,2,60.133,34,16
2065,1720522525.962799,55:26.0,2024-07-09 10:55:25.962828+00:00,22,4.757001166,4.624762372824694,55.49714847389633,1,0,0,EXO,20,13,"""You shall not murder.",2065,1,100,0,v2,,mac,qwerty,,,,,1822,27.014028056112227,63.244357953728375,67.24766876,64.58491696900117,1.5584043674121788,3.5159698449950656,3.895268725915864,3.1168087348243545,7.299115154054065,8.173287899161883,2024,7,2024-07-09,6,55,6,4,2,1,55:30.7,2024,7,2024-07-09,6,55,4,6,2,60.131,34,17
2066,1720522530.745151,55:30.7,2024-07-09 10:55:30.745194+00:00,31,6.77204975,4.577639140941042,54.93166969129251,1,0,0,EXO,20,14,"""You shall not commit adultery.",2066,1,100,0,v2,,mac,qwerty,,,,,1861,25.450901803607213,62.851814170188234,67.16062560655743,64.58437144,0.9803696853312538,3.484324275374812,3.8886897785474432,1.9607393706625047,7.223165786965458,8.160130004,2024,7,2024-07-09,6,55,6,4,2,1,55:37.5,2024,7,2024-07-09,6,55,4,6,2,60.128,34,18
2067,1720522538,55:37.5,2024-07-09 10:55:37.545616+00:00,21,4.203157833,4.996243499381338,59.954921992576054,1,0,0,EXO,20,15,"""You shall not steal.",2067,1,100,0,v2,,mac,qwerty,,,,,1497,40.04008016032064,62.70135846101476,67.10385042499071,64.59927387488828,0.5216540890009786,3.484324275374812,3.879994126,1.0433081780019546,7.223165786965458,8.142738700077214,2024,7,2024-07-09,6,55,6,4,2,1,55:41.7,2024,7,2024-07-09,6,55,4,6,2,60.128,34,19
